periodode;periodoate;cod_interaguas;tipo_rede;UGRHI;codigo_ponto;status_ponto;data_coleta;hora_coleta;parametro;sinal;valor;unidade;tipo_parametro;sistema_hidrico;tipo_sistema_hidrico;classe;Municipio;uf;inicio_operacao;fim_operacao;Latitude;Longitude;Altitude;Localizacao;Captacao
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;29/11/2012;13:16;DBO (5, 20);<;3.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;10/01/2013;11:05;DBO (5, 20);;3.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;06/03/2013;13:10;DBO (5, 20);;3.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;28/05/2013;11:36;DBO (5, 20);<;3.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;04/07/2013;12:24;DBO (5, 20);<;3.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;26/09/2013;11:13;DBO (5, 20);<;3.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;13/11/2013;11:32;DBO (5, 20);<;3.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;16/01/2014;13:40;DBO (5, 20);<;3.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;12/03/2014;14:45;DBO (5, 20);<;3.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;22/05/2014;12:16;DBO (5, 20);<;3.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;23/07/2014;10:28;DBO (5, 20);<;3.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;24/09/2014;14:17;DBO (5, 20);<;3.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;27/11/2014;12:20;DBO (5, 20);<;3.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;15/01/2015;12:28;DBO (5, 20);;4.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;11/03/2015;11:30;DBO (5, 20);<;3.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;20/05/2015;13:00;DBO (5, 20);<;3.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;22/07/2015;12:35;DBO (5, 20);;8.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;30/09/2015;11:50;DBO (5, 20);;4.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;05/11/2015;13:45;DBO (5, 20);<;3.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;13/01/2016;11:00;DBO (5, 20);<;3.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;09/03/2016;10:50;DBO (5, 20);<;3.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;10/05/2016;13:10;DBO (5, 20);<;3.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;14/07/2016;11:50;DBO (5, 20);<;3.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;29/09/2016;11:20;DBO (5, 20);<;3.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;24/11/2016;12:47;DBO (5, 20);<;3.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;11/01/2017;12:40;DBO (5, 20);<;3.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;09/03/2017;10:25;DBO (5, 20);<;3.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;09/05/2017;12:15;DBO (5, 20);<;3.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;27/07/2017;12:15;DBO (5, 20);<;3.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;14/09/2017;11:40;DBO (5, 20);<;3.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;23/11/2017;12:35;DBO (5, 20);<;3.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;10/01/2018;10:48;DBO (5, 20);;6.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;08/03/2018;10:35;DBO (5, 20);<;3.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;24/05/2018;12:44;DBO (5, 20);<;3.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;11/07/2018;11:10;DBO (5, 20);;4.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;13/09/2018;11:50;DBO (5, 20);<;3.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;29/11/2018;11:50;DBO (5, 20);<;3.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;09/01/2019;11:50;DBO (5, 20);<;3.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N
01/01/1974;28/12/2019;331;Rede Básica;06 - ALTO TIÊTE;TIET02090;Ativo;01/03/1979;12:40;DBO (5, 20);;4.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;MOGI DAS CRUZES;SP;01/11/1999;;23 32 55 ;46 08 09 ;735;Na captação principal do município de Mogi das Cruzes - SEMAE - junto a estação EF-01;S
01/01/1974;28/12/2019;331;Rede Básica;06 - ALTO TIÊTE;TIET02090;Ativo;02/04/1979;14:20;DBO (5, 20);;3.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;MOGI DAS CRUZES;SP;01/11/1999;;23 32 55 ;46 08 09 ;735;Na captação principal do município de Mogi das Cruzes - SEMAE - junto a estação EF-01;S
01/01/1974;28/12/2019;331;Rede Básica;06 - ALTO TIÊTE;TIET02090;Ativo;02/05/1979;14:15;DBO (5, 20);;3.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;MOGI DAS CRUZES;SP;01/11/1999;;23 32 55 ;46 08 09 ;735;Na captação principal do município de Mogi das Cruzes - SEMAE - junto a estação EF-01;S
01/01/1974;28/12/2019;331;Rede Básica;06 - ALTO TIÊTE;TIET02090;Ativo;04/06/1979;10:30;DBO (5, 20);;4.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;MOGI DAS CRUZES;SP;01/11/1999;;23 32 55 ;46 08 09 ;735;Na captação principal do município de Mogi das Cruzes - SEMAE - junto a estação EF-01;S
01/01/1974;28/12/2019;331;Rede Básica;06 - ALTO TIÊTE;TIET02090;Ativo;02/07/1979;11:20;DBO (5, 20);;2.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;MOGI DAS CRUZES;SP;01/11/1999;;23 32 55 ;46 08 09 ;735;Na captação principal do município de Mogi das Cruzes - SEMAE - junto a estação EF-01;S
01/01/1974;28/12/2019;331;Rede Básica;06 - ALTO TIÊTE;TIET02090;Ativo;01/08/1979;15:45;DBO (5, 20);;1.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;MOGI DAS CRUZES;SP;01/11/1999;;23 32 55 ;46 08 09 ;735;Na captação principal do município de Mogi das Cruzes - SEMAE - junto a estação EF-01;S
01/01/1974;28/12/2019;331;Rede Básica;06 - ALTO TIÊTE;TIET02090;Ativo;03/09/1979;12:50;DBO (5, 20);;1.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;MOGI DAS CRUZES;SP;01/11/1999;;23 32 55 ;46 08 09 ;735;Na captação principal do município de Mogi das Cruzes - SEMAE - junto a estação EF-01;S
01/01/1974;28/12/2019;331;Rede Básica;06 - ALTO TIÊTE;TIET02090;Ativo;18/10/1979;13:50;DBO (5, 20);;2.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;MOGI DAS CRUZES;SP;01/11/1999;;23 32 55 ;46 08 09 ;735;Na captação principal do município de Mogi das Cruzes - SEMAE - junto a estação EF-01;S
01/01/1974;28/12/2019;331;Rede Básica;06 - ALTO TIÊTE;TIET02090;Ativo;06/11/1979;13:40;DBO (5, 20);;2.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;MOGI DAS CRUZES;SP;01/11/1999;;23 32 55 ;46 08 09 ;735;Na captação principal do município de Mogi das Cruzes - SEMAE - junto a estação EF-01;S
01/01/1974;28/12/2019;331;Rede Básica;06 - ALTO TIÊTE;TIET02090;Ativo;03/12/1979;10:20;DBO (5, 20);;3.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;MOGI DAS CRUZES;SP;01/11/1999;;23 32 55 ;46 08 09 ;735;Na captação principal do município de Mogi das Cruzes - SEMAE - junto a estação EF-01;S
01/01/1974;28/12/2019;331;Rede Básica;06 - ALTO TIÊTE;TIET02090;Ativo;02/01/1980;08:50;DBO (5, 20);;9.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;MOGI DAS CRUZES;SP;01/11/1999;;23 32 55 ;46 08 09 ;735;Na captação principal do município de Mogi das Cruzes - SEMAE - junto a estação EF-01;S
01/01/1974;28/12/2019;331;Rede Básica;06 - ALTO TIÊTE;TIET02090;Ativo;04/02/1980;08:40;DBO (5, 20);;2.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;MOGI DAS CRUZES;SP;01/11/1999;;23 32 55 ;46 08 09 ;735;Na captação principal do município de Mogi das Cruzes - SEMAE - junto a estação EF-01;S
01/01/1974;28/12/2019;331;Rede Básica;06 - ALTO TIÊTE;TIET02090;Ativo;04/03/1980;13:30;DBO (5, 20);;2.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;MOGI DAS CRUZES;SP;01/11/1999;;23 32 55 ;46 08 09 ;735;Na captação principal do município de Mogi das Cruzes - SEMAE - junto a estação EF-01;S
01/01/1974;28/12/2019;331;Rede Básica;06 - ALTO TIÊTE;TIET02090;Ativo;08/04/1980;14:30;DBO (5, 20);;1.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;MOGI DAS CRUZES;SP;01/11/1999;;23 32 55 ;46 08 09 ;735;Na captação principal do município de Mogi das Cruzes - SEMAE - junto a estação EF-01;S
01/01/1974;28/12/2019;331;Rede Básica;06 - ALTO TIÊTE;TIET02090;Ativo;06/05/1980;15:40;DBO (5, 20);;2.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;MOGI DAS CRUZES;SP;01/11/1999;;23 32 55 ;46 08 09 ;735;Na captação principal do município de Mogi das Cruzes - SEMAE - junto a estação EF-01;S
01/01/1974;28/12/2019;331;Rede Básica;06 - ALTO TIÊTE;TIET02090;Ativo;02/06/1980;10:30;DBO (5, 20);<;1.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;MOGI DAS CRUZES;SP;01/11/1999;;23 32 55 ;46 08 09 ;735;Na captação principal do município de Mogi das Cruzes - SEMAE - junto a estação EF-01;S
01/01/1974;28/12/2019;331;Rede Básica;06 - ALTO TIÊTE;TIET02090;Ativo;01/07/1980;11:45;DBO (5, 20);;3.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;MOGI DAS CRUZES;SP;01/11/1999;;23 32 55 ;46 08 09 ;735;Na captação principal do município de Mogi das Cruzes - SEMAE - junto a estação EF-01;S
01/01/1974;28/12/2019;331;Rede Básica;06 - ALTO TIÊTE;TIET02090;Ativo;04/08/1980;12:30;DBO (5, 20);;1.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;MOGI DAS CRUZES;SP;01/11/1999;;23 32 55 ;46 08 09 ;735;Na captação principal do município de Mogi das Cruzes - SEMAE - junto a estação EF-01;S
01/01/1974;28/12/2019;331;Rede Básica;06 - ALTO TIÊTE;TIET02090;Ativo;01/09/1980;12:30;DBO (5, 20);;3.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;MOGI DAS CRUZES;SP;01/11/1999;;23 32 55 ;46 08 09 ;735;Na captação principal do município de Mogi das Cruzes - SEMAE - junto a estação EF-01;S
01/01/1974;28/12/2019;331;Rede Básica;06 - ALTO TIÊTE;TIET02090;Ativo;01/10/1980;13:30;DBO (5, 20);<;1.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;MOGI DAS CRUZES;SP;01/11/1999;;23 32 55 ;46 08 09 ;735;Na captação principal do município de Mogi das Cruzes - SEMAE - junto a estação EF-01;S
01/01/1974;28/12/2019;331;Rede Básica;06 - ALTO TIÊTE;TIET02090;Ativo;04/11/1980;11:10;DBO (5, 20);;1.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;MOGI DAS CRUZES;SP;01/11/1999;;23 32 55 ;46 08 09 ;735;Na captação principal do município de Mogi das Cruzes - SEMAE - junto a estação EF-01;S
01/01/1974;28/12/2019;331;Rede Básica;06 - ALTO TIÊTE;TIET02090;Ativo;01/12/1980;13:00;DBO (5, 20);;1.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;MOGI DAS CRUZES;SP;01/11/1999;;23 32 55 ;46 08 09 ;735;Na captação principal do município de Mogi das Cruzes - SEMAE - junto a estação EF-01;S
01/01/1974;28/12/2019;331;Rede Básica;06 - ALTO TIÊTE;TIET02090;Ativo;05/01/1981;15:00;DBO (5, 20);;2.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;MOGI DAS CRUZES;SP;01/11/1999;;23 32 55 ;46 08 09 ;735;Na captação principal do município de Mogi das Cruzes - SEMAE - junto a estação EF-01;S
01/01/1974;28/12/2019;331;Rede Básica;06 - ALTO TIÊTE;TIET02090;Ativo;02/02/1981;13:30;DBO (5, 20);;1.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;MOGI DAS CRUZES;SP;01/11/1999;;23 32 55 ;46 08 09 ;735;Na captação principal do município de Mogi das Cruzes - SEMAE - junto a estação EF-01;S
01/01/1974;28/12/2019;331;Rede Básica;06 - ALTO TIÊTE;TIET02090;Ativo;05/03/1981;13:50;DBO (5, 20);;1.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;MOGI DAS CRUZES;SP;01/11/1999;;23 32 55 ;46 08 09 ;735;Na captação principal do município de Mogi das Cruzes - SEMAE - junto a estação EF-01;S
01/01/1974;28/12/2019;331;Rede Básica;06 - ALTO TIÊTE;TIET02090;Ativo;01/04/1981;12:45;DBO (5, 20);;1.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;MOGI DAS CRUZES;SP;01/11/1999;;23 32 55 ;46 08 09 ;735;Na captação principal do município de Mogi das Cruzes - SEMAE - junto a estação EF-01;S
01/01/1974;28/12/2019;331;Rede Básica;06 - ALTO TIÊTE;TIET02090;Ativo;04/05/1981;16:55;DBO (5, 20);;2.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;MOGI DAS CRUZES;SP;01/11/1999;;23 32 55 ;46 08 09 ;735;Na captação principal do município de Mogi das Cruzes - SEMAE - junto a estação EF-01;S
01/01/1974;28/12/2019;331;Rede Básica;06 - ALTO TIÊTE;TIET02090;Ativo;01/06/1981;14:00;DBO (5, 20);;1.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;MOGI DAS CRUZES;SP;01/11/1999;;23 32 55 ;46 08 09 ;735;Na captação principal do município de Mogi das Cruzes - SEMAE - junto a estação EF-01;S
01/01/1974;28/12/2019;331;Rede Básica;06 - ALTO TIÊTE;TIET02090;Ativo;01/07/1981;15:40;DBO (5, 20);;1.00;mg/L;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;MOGI DAS CRUZES;SP;01/11/1999;;23 32 55 ;46 08 09 ;735;Na captação principal do município de Mogi das Cruzes - SEMAE - junto a estação EF-01;S
